region,district,flag_new_orsyshelf,customers,avg_sales,avg_orders,avg_emp,share_salesrep,share_branch,share_ebusiness,share_internal,share_others
11,63127,Nicht-ORSY,77,2280.376233766234,11.181818181818182,3.25974025974026,0.4825958786548036,0.2649538573505193,0.1785701670237443,0.07393557971825512,-5.548274732231311e-05
11,63127,ORSY,24,15534.285833333333,74.95833333333333,7.666666666666667,0.640268785136223,0.06720943701005677,0.26985036191566786,0.02379046140520233,-0.0011190454671499211
11,63322,Nicht-ORSY,143,3283.6176923076923,16.377622377622377,5.545454545454546,0.2588549884145239,0.522853075470135,0.13161524792157397,0.08698220593169118,-0.0003055177379240854
11,63322,ORSY,10,20612.036,75.9,8.9,0.47266418623435635,0.2511434883585776,0.1752353461606979,0.10106443303863781,-0.00010745379226963553
11,63351,Nicht-ORSY,146,2116.5571917808215,9.383561643835616,3.4726027397260273,0.5200364314646033,0.2861234790297156,0.14846143154576713,0.045730268829119756,-0.00035161086920584595
11,63351,ORSY,32,15908.069375000001,66.0625,5.71875,0.554416213436407,0.1062624440329755,0.3010358790984524,0.037722698281410956,0.0005627651507540866
11,63536,Nicht-ORSY,171,1718.2488888888888,10.403508771929825,3.912280701754386,0.13973160140312527,0.6277955002374602,0.14411650756667918,0.08904013481701743,-0.0006837440242821104
11,63536,ORSY,11,18801.384545454548,66.0,4.818181818181818,0.4342143403503297,0.28343991129334234,0.15345716932762388,0.12888857902870401,0.0
11,63632,Nicht-ORSY,185,2684.8225945945946,16.08108108108108,5.2,0.19678566719055687,0.5585528343544427,0.14991152645542452,0.0950734535024911,-0.00032348150291522013
11,63632,ORSY,14,31095.757857142857,139.07142857142858,7.928571428571429,0.2857065407221342,0.3638948052825852,0.2769644399498167,0.07494970144761656,-0.001515487402152642
11,63633,Nicht-ORSY,176,3837.5358522727274,23.09659090909091,5.494318181818182,0.2298979047413268,0.5718719773023898,0.1664007842265277,0.03313830933787344,-0.0013089756081178141
11,63633,ORSY,11,27647.62909090909,111.18181818181819,7.363636363636363,0.24558077430262373,0.488797528835557,0.24403695910154807,0.022665693028610594,-0.00108095526833946
11,64032,Nicht-ORSY,5,1956.47,27.4,1.8,0.0,1.0,0.0,0.0,0.0
11,64033,Nicht-ORSY,148,3060.319054054054,21.29054054054054,3.4662162162162162,0.1630480928092906,0.6879406179700432,0.10020296816094351,0.05030877799874745,-0.0015004569390247879
11,64033,ORSY,12,11259.018333333333,64.08333333333333,3.75,0.24101917855881608,0.5047684534489829,0.24216473868512564,0.013002645271514422,-0.0009550159644390196
11,64058,Nicht-ORSY,188,2260.6801063829785,16.611702127659573,4.973404255319149,0.24981559667075096,0.6143968919765215,0.10332468737308208,0.033373557759263206,-0.0009107337796177452
11,64058,ORSY,21,18399.54,110.23809523809524,8.19047619047619,0.3545514473948038,0.4357509667979831,0.16599815218509448,0.043904880892285156,-0.00020544727016654114
11,64342,Nicht-ORSY,92,3292.929239130435,20.304347826086957,3.260869565217391,0.22589305785255842,0.5347950956555098,0.2065214961738555,0.03300537117647974,-0.00021502085840339005
11,64342,ORSY,10,15720.223999999998,56.9,7.0,0.3946330282363606,0.3199143477004537,0.2596918059227312,0.03155206684332547,-0.005791248702870979
11,64443,Nicht-ORSY,205,4292.063804878048,18.770731707317072,3.678048780487805,0.26371591302081693,0.6105423177693015,0.06762178826954515,0.05897704960791114,-0.0008570686675746322
11,64443,ORSY,17,28008.20882352941,86.11764705882354,6.764705882352941,0.5520498580890907,0.3647208312873498,0.05658558222071951,0.027086216948115024,-0.0004424885452749348
11,64734,Nicht-ORSY,209,1936.6403349282298,10.511961722488039,3.430622009569378,0.12262248045557413,0.5482426639300476,0.22811596972131165,0.10132304230325481,-0.0003041564101881942
11,64734,ORSY,12,17324.719166666666,76.16666666666667,5.916666666666667,0.19363239052360778,0.39352582027048394,0.26725796299676086,0.14962020295277775,-0.00403637674363034
11,65011,Nicht-ORSY,1,19.5,1.0,2.0,0.0,1.0,0.0,0.0,0.0
11,68155,Nicht-ORSY,177,2086.742824858757,9.372881355932204,2.9491525423728815,0.2333632323558061,0.5204424976911506,0.1875632029354068,0.05871352223930529,-8.245522166880105e-05
11,68155,ORSY,21,34058.86857142857,110.85714285714286,6.428571428571429,0.4808783493411073,0.09166887512619966,0.39929339337371383,0.028224701205964573,-6.531904698535537e-05
12,61058,Nicht-ORSY,210,1991.2867142857144,14.571428571428571,3.6619047619047618,0.2891745896988752,0.6049962044538143,0.07923012595985036,0.029859694987447227,-0.003260615099987181
12,61058,ORSY,17,17507.409411764704,91.82352941176471,7.411764705882353,0.37127323274421126,0.3583891276423471,0.22544996058730526,0.04632888826826452,-0.0014412092421281376
12,61222,Nicht-ORSY,139,2385.108201438849,17.949640287769785,2.8129496402877696,0.1857108224317362,0.6773745146553601,0.09933430100805211,0.03837058945446969,-0.0007902275496181046
12,61222,ORSY,21,20037.518095238094,76.38095238095238,5.857142857142857,0.3165871897820442,0.425444310311705,0.20904770861626054,0.05890692997608469,-0.00998613868609434
12,61621,Nicht-ORSY,234,2176.1629914529917,14.252136752136753,4.782051282051282,0.22350136944581386,0.5290264979495591,0.1982518956006051,0.049792459417061036,-0.000572222413039148
12,61621,ORSY,17,29642.201764705882,135.23529411764707,7.117647058823529,0.48681480857415993,0.29989698480957916,0.17846164439132448,0.03644741135299241,-0.0016208491280559213
12,61940,Nicht-ORSY,157,2804.7461783439494,16.910828025477706,3.4713375796178343,0.18701490684904565,0.672937602185876,0.09264833234696916,0.04826706439657673,-0.0008679057784674147
12,61940,ORSY,14,15821.380714285713,87.92857142857143,6.142857142857143,0.34488147191348695,0.5479613765134791,0.07687776833987718,0.034061078266848836,-0.003781695033692015
